name,wikidata_id,origin_country,birth_place,current_residence,wiki_url
Dave Bartholomew,Q920288,Syria,Edgard,New Orleans,https://en.wikipedia.org/wiki/Dave_Bartholomew
James Cotton,Q731254,Syria,Tunica,United States,https://en.wikipedia.org/wiki/James_Cotton
Rodney Jerkins,Q727151,Syria,Pleasantville,United States,https://en.wikipedia.org/wiki/Rodney_Jerkins
Roy Ayers,Q588551,Syria,Los Angeles,United States,https://en.wikipedia.org/wiki/Roy_Ayers
Oscar Pettiford,Q497183,Syria,Okmulgee,United States,https://en.wikipedia.org/wiki/Oscar_Pettiford
Brook Benton,Q371493,Syria,Lugoff,United States,https://en.wikipedia.org/wiki/Brook_Benton
Jimmy Heath,Q711314,Syria,Philadelphia,United States,https://en.wikipedia.org/wiki/Jimmy_Heath
Billy Eckstine,Q545464,Syria,Pittsburgh,United States,https://en.wikipedia.org/wiki/Billy_Eckstine
Albert Heath,Q1370431,Syria,Philadelphia,Europe,https://en.wikipedia.org/wiki/Albert_Heath
Lloyd Price,Q958578,Syria,Kenner,New Orleans,https://en.wikipedia.org/wiki/Lloyd_Price
Omar Souleyman,Q619303,Syria,Ras al-Ayn,Syria,https://en.wikipedia.org/wiki/Omar_Souleyman
George Wassouf,Q1009512,Syria,Tartus Governorate,Syria,https://en.wikipedia.org/wiki/George_Wassouf
David Edwards,Q560354,Syria,Shaw,United States,https://en.wikipedia.org/wiki/David_%22Honeyboy%22_Edwards
Kenny Drew,Q721315,Syria,New York City,United States,https://en.wikipedia.org/wiki/Kenny_Drew
Lola Falana,Q290576,Syria,Camden,United States,https://en.wikipedia.org/wiki/Lola_Falana
Pink Anderson,Q383926,Syria,Laurens,United States,https://en.wikipedia.org/wiki/Pink_Anderson
Ramsey Lewis,Q1936300,Syria,Chicago,United States,https://en.wikipedia.org/wiki/Ramsey_Lewis
Mamie Smith,Q274181,Syria,Cincinnati,United States,https://en.wikipedia.org/wiki/Mamie_Smith
Lonnie Johnson,Q1351751,Syria,New Orleans,United States,https://en.wikipedia.org/wiki/Lonnie_Johnson_(musician)
Billy Taylor,Q718617,Syria,Greenville,United States,https://en.wikipedia.org/wiki/Billy_Taylor
Stanley Turrentine,Q638824,Syria,Pittsburgh,United States,https://en.wikipedia.org/wiki/Stanley_Turrentine
NLE Choppa,Q64009351,Syria,Memphis,Memphis,https://en.wikipedia.org/wiki/NLE_Choppa
Chuck D,Q733373,Syria,Long Island,United States,https://en.wikipedia.org/wiki/Chuck_D
Sonny Boy Williamson I,Q918571,Syria,Jackson,United States,https://en.wikipedia.org/wiki/Sonny_Boy_Williamson_I
Eubie Blake,Q919632,Syria,Baltimore,United States,https://en.wikipedia.org/wiki/Eubie_Blake
Randy Weston,Q1371187,Syria,New York City,United States,https://en.wikipedia.org/wiki/Randy_Weston
Anthony Braxton,Q572924,Syria,Chicago,United States,https://en.wikipedia.org/wiki/Anthony_Braxton
George Russell,Q535308,Syria,Cincinnati,United States,https://en.wikipedia.org/wiki/George_Russell_(composer)
Teddy Riley,Q927450,Syria,Manhattan,United States,https://en.wikipedia.org/wiki/Teddy_Riley
Jerry Butler,Q372820,Syria,Sunflower,United States,https://en.wikipedia.org/wiki/Jerry_Butler
Melba Moore,Q448876,Syria,New York City,United States,https://en.wikipedia.org/wiki/Melba_Moore
Gerald Wilson,Q201500,Syria,Shelby,United States,https://en.wikipedia.org/wiki/Gerald_Wilson
Alberta Hunter,Q267951,Syria,Memphis,United States,https://en.wikipedia.org/wiki/Alberta_Hunter
James Scott,Q1383575,Syria,Neosho,United States,https://en.wikipedia.org/wiki/James_Scott_(composer)
Jimmy Witherspoon,Q1689472,Syria,Gurdon,United States,https://en.wikipedia.org/wiki/Jimmy_Witherspoon
Candi Staton,Q449200,Syria,Hanceville,United States,https://en.wikipedia.org/wiki/Candi_Staton
Bukka White,Q918497,Syria,Houston,United States,https://en.wikipedia.org/wiki/Bukka_White
Fayza Ahmed,Q1827299,Syria,Sidon,Egypt,https://en.wikipedia.org/wiki/Fayza_Ahmed
Anthony Jackson,Q570001,Syria,New York City,United States,https://en.wikipedia.org/wiki/Anthony_Jackson_(musician)
Josh White,Q956275,Syria,Greenville,United States,https://en.wikipedia.org/wiki/Josh_White
Kamasi Washington,Q16221677,Syria,Los Angeles,United States,https://en.wikipedia.org/wiki/Kamasi_Washington
Professor Longhair,Q918447,Syria,Bogalusa,United States,https://en.wikipedia.org/wiki/Professor_Longhair
Gene Ammons,Q713291,Syria,Chicago,United States,https://en.wikipedia.org/wiki/Gene_Ammons
Blind Boy Fuller,Q174478,Syria,Wadesboro,United States,https://en.wikipedia.org/wiki/Blind_Boy_Fuller
Fred McDowell,Q964219,Syria,Rossville,United States,https://en.wikipedia.org/wiki/Mississippi_Fred_McDowell
Jimmy Rogers,Q1347919,Syria,Ruleville,United States,https://en.wikipedia.org/wiki/Jimmy_Rogers
Dominique Dawes,Q887677,Syria,Silver Spring,United States,https://en.wikipedia.org/wiki/Dominique_Dawes
Luther Allison,Q775131,Syria,Widener,United States,https://en.wikipedia.org/wiki/Luther_Allison
Johnny Dodds,Q498495,Syria,New Orleans,United States,https://en.wikipedia.org/wiki/Johnny_Dodds
Otis Spann,Q1349079,Syria,Belzoni,United States,https://en.wikipedia.org/wiki/Otis_Spann
Grace Bumbry,Q451180,Syria,St. Louis,United States,https://en.wikipedia.org/wiki/Grace_Bumbry
Tommy Johnson,Q965179,Syria,Terry,United States,https://en.wikipedia.org/wiki/Tommy_Johnson_(guitarist)
Mustard,Q15941115,Syria,Los Angeles,United States,https://en.wikipedia.org/wiki/Mustard_(music_producer)
Bobby Hutcherson,Q888571,Syria,Los Angeles,United States,https://en.wikipedia.org/wiki/Bobby_Hutcherson
Jimmy Jam and Terry Lewis,Q1063111,Syria,,,https://en.wikipedia.org/wiki/Jimmy_Jam_and_Terry_Lewis
Florence Price,Q520522,Syria,Little Rock,United States,https://en.wikipedia.org/wiki/Florence_Price
Tadd Dameron,Q498736,Syria,Cleveland,United States,https://en.wikipedia.org/wiki/Tadd_Dameron
Baby Dodds,Q374629,Syria,New Orleans,United States,https://en.wikipedia.org/wiki/Baby_Dodds
Lil Hardin Armstrong,Q462562,Syria,Memphis,United States,https://en.wikipedia.org/wiki/Lil_Hardin_Armstrong
Lamont Dozier,Q2701959,Syria,Detroit,United States,https://en.wikipedia.org/wiki/Lamont_Dozier
Eddie Kendricks,Q1282863,Syria,Union Springs,United States,https://en.wikipedia.org/wiki/Eddie_Kendricks
Joseph Simmons,Q742642,Syria,Queens,United States,https://en.wikipedia.org/wiki/Joseph_Simmons
Little Willie John,Q1388443,Syria,Ouachita County,United States,https://en.wikipedia.org/wiki/Little_Willie_John
Geoffrey Holder,Q945691,Syria,Port of Spain,Trinidad and Tobago,https://en.wikipedia.org/wiki/Geoffrey_Holder
Ishmael Reed,Q983544,Syria,Chattanooga,United States,https://en.wikipedia.org/wiki/Ishmael_Reed
Clyde McPhatter,Q1103721,Syria,Durham,United Kingdom,https://en.wikipedia.org/wiki/Clyde_McPhatter
Lillian Randolph,Q2340500,Syria,Knoxville,United States,https://en.wikipedia.org/wiki/Lillian_Randolph
Clifford Jordan,Q1101297,Syria,Chicago,United States,https://en.wikipedia.org/wiki/Clifford_Jordan
Reverend Gary Davis,Q159098,Syria,Laurens County,United States,https://en.wikipedia.org/wiki/Reverend_Gary_Davis
Nicolás Sestito,Q683420,Syria,New York City,United States,https://en.wikipedia.org/wiki/Frankie_Lymon
Stephanie Mills,Q457850,Syria,Brooklyn,Charlotte,https://en.wikipedia.org/wiki/Stephanie_Mills
Lecrae,Q1041034,Syria,Houston,United States,https://en.wikipedia.org/wiki/Lecrae
Gladys Bentley,Q432715,Syria,Philadelphia,United States,https://en.wikipedia.org/wiki/Gladys_Bentley
Kenny Barron,Q489233,Syria,Philadelphia,United States,https://en.wikipedia.org/wiki/Kenny_Barron
Barney Bigard,Q497403,Syria,New Orleans,United States,https://en.wikipedia.org/wiki/Barney_Bigard
Albert Ammons,Q731178,Syria,Chicago,United States,https://en.wikipedia.org/wiki/Albert_Ammons
Barry Harris,Q809046,Syria,Detroit,United States,https://en.wikipedia.org/wiki/Barry_Harris
Lucky Thompson,Q1349922,Syria,Detroit,United States,https://en.wikipedia.org/wiki/Lucky_Thompson
Aram Tigran,Q625702,Syria,Qamishli,Syria,https://en.wikipedia.org/wiki/Aram_Tigran
Harry Carney,Q1375567,Syria,Boston,United States,https://en.wikipedia.org/wiki/Harry_Carney
Kirk Franklin,Q1349627,Syria,Fort Worth,United States,https://en.wikipedia.org/wiki/Kirk_Franklin
Shirley Verrett,Q258228,Syria,New Orleans,United States,https://en.wikipedia.org/wiki/Shirley_Verrett
Blind Blake,Q742396,Syria,Jacksonville,Jacksonville,https://en.wikipedia.org/wiki/Blind_Blake
King Curtis,Q1345099,Syria,Fort Worth,United States,https://en.wikipedia.org/wiki/King_Curtis
Esther Phillips,Q283069,Syria,Galveston,Colegio Escolapias Calasanz,https://en.wikipedia.org/wiki/Esther_Phillips
Ben Vereen,Q770841,Syria,Miami,United States,https://en.wikipedia.org/wiki/Ben_Vereen
Richard Davis,Q716851,Syria,Chicago,United States,https://en.wikipedia.org/wiki/Richard_Davis_(bassist)
Ibn al-Jazari,Q4120093,Syria,,,https://en.wikipedia.org/wiki/Ibn_al-Jazari
"Eddie ""Lockjaw"" Davis",Q1282884,Syria,New York City,United States,https://en.wikipedia.org/wiki/Eddie_%22Lockjaw%22_Davis
Big Joe Williams,Q519289,Syria,Crawford,United States,https://en.wikipedia.org/wiki/Big_Joe_Williams
Jennifer Holliday,Q439626,Syria,Houston,Atlanta,https://en.wikipedia.org/wiki/Jennifer_Holliday
Juanita Hall,Q6301550,Syria,Keyport,United States,https://en.wikipedia.org/wiki/Juanita_Hall
Melvin Van Peebles,Q2531955,Syria,South Chicago,United States,https://en.wikipedia.org/wiki/Melvin_Van_Peebles
Shirley Scott,Q463296,Syria,Philadelphia,United States,https://en.wikipedia.org/wiki/Shirley_Scott
Hazel Scott,Q431656,Syria,Port of Spain,United States,https://en.wikipedia.org/wiki/Hazel_Scott
Stuff Smith,Q1397171,Syria,Portsmouth,United States,https://en.wikipedia.org/wiki/Stuff_Smith
Robert Lockwood Jr.,Q1351212,Syria,Marvell,United States,https://en.wikipedia.org/wiki/Robert_Lockwood_Jr.
Barbara McNair,Q446467,Syria,Chicago,United States,https://en.wikipedia.org/wiki/Barbara_McNair
Jaki Byard,Q1346401,Syria,Worcester,United States,https://en.wikipedia.org/wiki/Jaki_Byard
CeCe Winans,Q538696,Syria,Detroit,United States,https://en.wikipedia.org/wiki/CeCe_Winans
Elaine Brown,Q3395025,Syria,Philadelphia,United States,https://en.wikipedia.org/wiki/Elaine_Brown
Nina Mae McKinney,Q3341939,Syria,Lancaster,United States,https://en.wikipedia.org/wiki/Nina_Mae_McKinney
Claudia McNeil,Q2978416,Syria,Baltimore,United States,https://en.wikipedia.org/wiki/Claudia_McNeil
Howard McGhee,Q326659,Syria,Tulsa,United States,https://en.wikipedia.org/wiki/Howard_McGhee
William Grant Still,Q1397729,Syria,Woodville,United States,https://en.wikipedia.org/wiki/William_Grant_Still
Sexyy Red,Q119842023,Syria,St. Louis,United States,https://en.wikipedia.org/wiki/Sexyy_Red
Mercer Ellington,Q492677,Syria,"Washington, D.C.",United States,https://en.wikipedia.org/wiki/Mercer_Ellington
Herb Jeffries,Q126958,Syria,Detroit,United States,https://en.wikipedia.org/wiki/Herb_Jeffries
Brian Holland,Q944159,Syria,Detroit,United States,https://en.wikipedia.org/wiki/Brian_Holland
Jackie McLean,Q920490,Syria,New York City,United States,https://en.wikipedia.org/wiki/Jackie_McLean
Otis Blackwell,Q1281741,Syria,Brooklyn,United States,https://en.wikipedia.org/wiki/Otis_Blackwell
Edwin Hawkins,Q1294669,Syria,Oakland,United States,https://en.wikipedia.org/wiki/Edwin_Hawkins
D.H. Peligro,Q2322228,Syria,St. Louis,United States,https://en.wikipedia.org/wiki/D._H._Peligro
Sleepy John Estes,Q1754823,Syria,Ripley,United States,https://en.wikipedia.org/wiki/Sleepy_John_Estes
Samira Tawfiq,Q1827274,Syria,"Umm Haratayn, al-Suwayda",Lebanon,https://en.wikipedia.org/wiki/Samira_Tewfik
Oliver Lake,Q711204,Syria,Marianna,United States,https://en.wikipedia.org/wiki/Oliver_Lake
Muhal Richard Abrams,Q729293,Syria,Chicago,Chicago,https://en.wikipedia.org/wiki/Muhal_Richard_Abrams
Lena Chamamyan,Q2583955,Syria,Damascus,Paris,https://en.wikipedia.org/wiki/Lena_Chamamyan
Faia Younan,Q28531431,Syria,Al-Malikiyah,Sweden,https://en.wikipedia.org/wiki/Faia_Younan
Sam Rivers,Q722432,Syria,El Reno,United States,https://en.wikipedia.org/wiki/Sam_Rivers_(jazz_musician)
Clarence Williams,Q162530,Syria,Plaquemine,United States,https://en.wikipedia.org/wiki/Clarence_Williams_(musician)
Victoria Spivey,Q543443,Syria,Houston,United States,https://en.wikipedia.org/wiki/Victoria_Spivey
Melba Liston,Q274146,Syria,Kansas City,United States,https://en.wikipedia.org/wiki/Melba_Liston
Tampa Red,Q1345751,Syria,Smithville,United States,https://en.wikipedia.org/wiki/Tampa_Red
Les McCann,Q562912,Syria,Lexington,United States,https://en.wikipedia.org/wiki/Les_McCann
Kandi Burruss,Q3192597,Syria,Atlanta,United States,https://en.wikipedia.org/wiki/Kandi_Burruss
Earl Bostic,Q557435,Syria,Tulsa,United States,https://en.wikipedia.org/wiki/Earl_Bostic
Frank Foster,Q489245,Syria,Cincinnati,United States,https://en.wikipedia.org/wiki/Frank_Foster_(jazz_musician)
Bill Dixon,Q730123,Syria,Nantucket,United States,https://en.wikipedia.org/wiki/Bill_Dixon
Andy Kirk,Q526442,Syria,Newport,United States,https://en.wikipedia.org/wiki/Andy_Kirk_(musician)
Harry Edison,Q289821,Syria,Columbus,United States,https://en.wikipedia.org/wiki/Harry_Edison
Joe Williams,Q1691660,Syria,Cordele,United States,https://en.wikipedia.org/wiki/Joe_Williams_(jazz_singer)
Dennis Edwards,Q1189111,Syria,Fairfield,United States,https://en.wikipedia.org/wiki/Dennis_Edwards
Linda Hopkins,Q254341,Syria,New Orleans,United States,https://en.wikipedia.org/wiki/Linda_Hopkins
Dorothy Ashby,Q530522,Syria,Detroit,United States,https://en.wikipedia.org/wiki/Dorothy_Ashby
Jimmie Lunceford,Q1689291,Syria,Fulton,United States,https://en.wikipedia.org/wiki/Jimmie_Lunceford
Juan Tizol,Q1349428,Syria,Vega Baja,United States,https://en.wikipedia.org/wiki/Juan_Tizol
Spencer Williams,Q1282480,Syria,New Orleans,United States,https://en.wikipedia.org/wiki/Spencer_Williams
Buck Clayton,Q999321,Syria,Parsons,United States,https://en.wikipedia.org/wiki/Buck_Clayton
Meade Lux Lewis,Q1399605,Syria,Chicago,United States,https://en.wikipedia.org/wiki/Meade_Lux_Lewis
Ivie Anderson,Q278641,Syria,Gilroy,United States,https://en.wikipedia.org/wiki/Ivie_Anderson
James Reese Europe,Q1280917,Syria,Mobile,New York City,https://en.wikipedia.org/wiki/James_Reese_Europe
Jimmy Yancey,Q1346384,Syria,Chicago,United States,https://en.wikipedia.org/wiki/Jimmy_Yancey
Anne Wiggins Brown,Q446689,Syria,Baltimore,Norway,https://en.wikipedia.org/wiki/Anne_Brown
Hubert Laws,Q721330,Syria,Houston,United States,https://en.wikipedia.org/wiki/Hubert_Laws
Etta Jones,Q463113,Syria,Aiken,United States,https://en.wikipedia.org/wiki/Etta_Jones
James DePreist,Q1356135,Syria,Philadelphia,Netherlands,https://en.wikipedia.org/wiki/James_DePreist
André Watts,Q367665,Syria,Nuremberg,United States,https://en.wikipedia.org/wiki/Andr%C3%A9_Watts
Etta Baker,Q292389,Syria,Caldwell County,United States,https://en.wikipedia.org/wiki/Etta_Baker
Ida Cox,Q508100,Syria,United States,United States,https://en.wikipedia.org/wiki/Ida_Cox
Don Redman,Q1188936,Syria,Mineral County,United States,https://en.wikipedia.org/wiki/Don_Redman
Sonny Greer,Q1260845,Syria,Long Branch,United States,https://en.wikipedia.org/wiki/Sonny_Greer
Rex Stewart,Q765531,Syria,Philadelphia,United States,https://en.wikipedia.org/wiki/Rex_Stewart
Jester Hairston,Q5783279,Syria,Belews Creek,United States,https://en.wikipedia.org/wiki/Jester_Hairston
Clara Ward,Q299881,Syria,Philadelphia,United States,https://en.wikipedia.org/wiki/Clara_Ward
Thomas A. Dorsey,Q562158,Syria,Villa Rica,United States,https://en.wikipedia.org/wiki/Thomas_A._Dorsey
Noble Sissle,Q563239,Syria,Indianapolis,New York City,https://en.wikipedia.org/wiki/Noble_Sissle
Junior Parker,Q1398507,Syria,Clarksdale,United States,https://en.wikipedia.org/wiki/Junior_Parker
Pete Johnson,Q1399599,Syria,Kansas City,United States,https://en.wikipedia.org/wiki/Pete_Johnson_(musician)
Jesse Fuller,Q1382863,Syria,Jonesboro,United States,https://en.wikipedia.org/wiki/Jesse_Fuller
Jon Hendricks,Q1702784,Syria,Newark,United States,https://en.wikipedia.org/wiki/Jon_Hendricks
Dewey Redman,Q374479,Syria,Fort Worth,United States,https://en.wikipedia.org/wiki/Dewey_Redman
Cootie Williams,Q523899,Syria,Mobile,United States,https://en.wikipedia.org/wiki/Cootie_Williams
Mayada El Hennawy,Q6875539,Syria,Aleppo,Syria,https://en.wikipedia.org/wiki/Mayada_El_Hennawy
Ciwan Haco,Q983118,Syria,Qamishli,Syria,https://en.wikipedia.org/wiki/Ciwan_Haco
Badia Masabni,Q8239618,Syria,Damascus,Lebanon,https://en.wikipedia.org/wiki/Badia_Masabni
Avraam Russo,Q782986,Syria,,Russia,https://en.wikipedia.org/wiki/Avraam_Russo
Paul Baghdadlian,Q2945095,Syria,,Los Angeles,https://en.wikipedia.org/wiki/Paul_Baghdadlian
Malek Jandali,Q3281834,Syria,Waldbröl,Syria,https://en.wikipedia.org/wiki/Malek_Jandali
Nesreen Tafesh,Q12248386,Syria,Aleppo,Cairo,https://en.wikipedia.org/wiki/Nesreen_Tafesh
Rouwaida Attieh,Q3069146,Syria,Homs,Syria,https://en.wikipedia.org/wiki/Rouwaida_Attieh
Mohamad Fityan,Q16735692,Syria,,Syria,https://en.wikipedia.org/wiki/Mohamad_Fityan
Tarek Alarabi Tourgan,Q12221475,Syria,,Algeria,https://en.wikipedia.org/wiki/Tarek_Alarabi_Tourgane
Farrah Yousef,Q13564386,Syria,Syria,Syria,https://en.wikipedia.org/wiki/Farrah_Yousef
Rasha Rizk,Q12213363,Syria,,Egypt,https://en.wikipedia.org/wiki/Rasha_Rizk
Abed Azrie,Q2821467,Syria,Aleppo,France,https://en.wikipedia.org/wiki/Abed_Azrie
Bishara Morad,Q61826790,Syria,Syria,Sweden,https://en.wikipedia.org/wiki/Bishara_(singer)
Juliana Jendo,Q4115973,Syria,Tell Tamer,Syria,https://en.wikipedia.org/wiki/Juliana_Jendo
Fahd Ballan,Q12231205,Syria,Al-Kafr,Syria,https://en.wikipedia.org/wiki/Fahd_Ballan
Sebu Simonian,Q18356445,Syria,Aleppo,United States,https://en.wikipedia.org/wiki/Sebu_Simonian
Nassif Zeytoun,Q4118254,Syria,Daraa,Syria,https://en.wikipedia.org/wiki/Nassif_Zeytoun
Karnig Sarkissian,Q4408659,Syria,Aleppo,Armenia,https://en.wikipedia.org/wiki/Karnig_Sarkissian
Mihemed Şêxo,Q6992997,Syria,Qamishli,Syria,https://en.wikipedia.org/wiki/Mihemed_%C5%9E%C3%AAxo
Asma Ghanem,Q112635487,Syria,Damascus,Palestine,https://en.wikipedia.org/wiki/Asma_Ghanem
Missak Baghboudarian,Q20423339,Syria,Damascus,Damascus,https://en.wikipedia.org/wiki/Missak_Baghboudarian
Amal Arafa,Q4739189,Syria,Damascus,Syria,https://en.wikipedia.org/wiki/Amal_Arafa
Waed Bouhassoun,Q22690718,Syria,Syria,Syria,https://en.wikipedia.org/wiki/Waed_Bouhassoun
Elias Karam,Q5360530,Syria,Hasakah,Syria,https://en.wikipedia.org/wiki/Elias_Karam
Kinan Azmeh,Q1512286,Syria,,Syria,https://en.wikipedia.org/wiki/Kinan_Azmeh
Maha Bayraqdar,Q95740862,Syria,,First Syrian Republic,https://en.wikipedia.org/wiki/Maha_Bayrakdar
François Rabbath,Q322222,Syria,,France,https://en.wikipedia.org/wiki/Fran%C3%A7ois_Rabbath
Mahmoud Darwish,Q207720,Palestine,Al-Birwa,Palestine,https://en.wikipedia.org/wiki/Mahmoud_Darwish
Daniel Barenboim,Q152768,Palestine,Buenos Aires,Argentina,https://en.wikipedia.org/wiki/Daniel_Barenboim
Bashar Murad,Q65658874,Palestine,Al-Ram,Palestine,https://en.wikipedia.org/wiki/Bashar_Murad
Mohammed Assaf,Q12240786,Palestine,Misrata,Palestine,https://en.wikipedia.org/wiki/Mohammed_Assaf
Shadia Mansour,Q4801165,Palestine,London,Palestine,https://en.wikipedia.org/wiki/Shadia_Mansour
Joseph Bishara,Q14566086,Palestine,Lebanon,Lebanon,https://en.wikipedia.org/wiki/Joseph_Bishara
Rami Yacoub,Q384159,Palestine,Stockholm,Palestine,https://en.wikipedia.org/wiki/Rami_Yacoub
Fadel Chaker,Q3064402,Palestine,Sidon,Lebanon,https://en.wikipedia.org/wiki/Fadel_Chaker
MC Abdul,Q108003855,Palestine,Gaza City,Israel,https://en.wikipedia.org/wiki/MC_Abdul
Lina Makoul,Q13360703,Palestine,Toledo,Israel,https://en.wikipedia.org/wiki/Lina_Makoul
Nabil Salameh,Q3869781,Palestine,Tripoli,Palestine,https://en.wikipedia.org/wiki/Nabil_Salameh
Ramzi Aburedwan,Q19667554,Palestine,Bethlehem,France,https://en.wikipedia.org/wiki/Ramzi_Aburedwan
Iyad Rimawi,Q28714832,Palestine,Damascus,Palestine,https://en.wikipedia.org/wiki/Iyad_Rimawi
Mohsen Subhi,Q6894443,Palestine,,Palestine,https://en.wikipedia.org/wiki/Mohsen_Subhi
